MonthStart,Disease,PatientCount,ClaimAmount
2013-05-01,Stress (finding),11,5500
2013-06-01,Stress (finding),12,6000
2013-07-01,Stress (finding),22,11000
2013-08-01,Stress (finding),10,5000
2013-09-01,Stress (finding),15,7500
2013-10-01,Stress (finding),12,6000
2013-11-01,Stress (finding),14,7000
2013-12-01,Stress (finding),13,6500
2014-01-01,Stress (finding),12,6000
2014-02-01,Stress (finding),20,10000
2014-03-01,Stress (finding),15,7500
2014-04-01,Stress (finding),12,6000
2014-05-01,Stress (finding),11,5500
2014-06-01,Stress (finding),17,8500
2014-07-01,Stress (finding),23,11500
2014-08-01,Stress (finding),16,8000
2014-09-01,Stress (finding),14,7000
2014-10-01,Stress (finding),15,7500
2014-11-01,Stress (finding),14,7000
2014-12-01,Stress (finding),15,7500
2015-01-01,Stress (finding),15,7500
2015-02-01,Stress (finding),36,18000
2015-03-01,Stress (finding),19,9500
2015-04-01,Stress (finding),26,13000
2015-05-01,Stress (finding),23,11500
2015-06-01,Stress (finding),29,14500
2015-07-01,Stress (finding),22,11000
2015-08-01,Stress (finding),26,13000
2015-09-01,Stress (finding),20,10000
2015-10-01,Stress (finding),20,10000
2015-11-01,Stress (finding),22,11000
2015-12-01,Stress (finding),22,11000
2016-01-01,Stress (finding),33,16500
2016-02-01,Stress (finding),31,16000
2016-03-01,Stress (finding),29,14500
2016-04-01,Stress (finding),23,11500
2016-05-01,Stress (finding),31,15500
2016-06-01,Stress (finding),28,14000
2016-07-01,Stress (finding),33,16500
2016-08-01,Stress (finding),30,15000
2016-09-01,Stress (finding),19,9500
2016-10-01,Stress (finding),27,13500
2016-11-01,Stress (finding),23,11500
2016-12-01,Stress (finding),22,11000
2017-01-01,Stress (finding),28,14000
2017-02-01,Stress (finding),26,13000
2017-03-01,Stress (finding),50,25000
2017-04-01,Stress (finding),25,12500
2017-05-01,Stress (finding),30,15000
2017-06-01,Stress (finding),33,16500
2017-07-01,Stress (finding),19,9500
2017-08-01,Stress (finding),44,22000
2017-09-01,Stress (finding),20,10000
2017-10-01,Stress (finding),22,11000
2017-11-01,Stress (finding),18,9000
2017-12-01,Stress (finding),24,12000
2018-01-01,Stress (finding),23,11500
2018-02-01,Stress (finding),31,15500
2018-03-01,Stress (finding),48,24000
2018-04-01,Stress (finding),16,8000
2018-05-01,Stress (finding),33,16500
2018-06-01,Stress (finding),23,11500
2018-07-01,Stress (finding),33,16500
2018-08-01,Stress (finding),33,16500
2018-09-01,Stress (finding),19,9500
2018-10-01,Stress (finding),26,13000
2018-11-01,Stress (finding),31,15500
2018-12-01,Stress (finding),28,14000
2019-01-01,Stress (finding),24,12000
2019-02-01,Stress (finding),27,13500
2019-03-01,Stress (finding),34,17000
2019-04-01,Stress (finding),17,8500
2019-05-01,Stress (finding),32,16000
2019-06-01,Stress (finding),32,16000
2019-07-01,Stress (finding),40,20000
2019-08-01,Stress (finding),36,18000
2019-09-01,Stress (finding),26,13000
2019-10-01,Stress (finding),23,11500
2019-11-01,Stress (finding),25,12500
2019-12-01,Stress (finding),21,10500
2020-01-01,Stress (finding),39,19500
2020-02-01,Stress (finding),20,10000
2020-03-01,Stress (finding),54,27000
2020-04-01,Stress (finding),24,12000
2020-05-01,Stress (finding),27,13500
2020-06-01,Stress (finding),28,14000
2020-07-01,Stress (finding),23,11500
2020-08-01,Stress (finding),35,17500
2020-09-01,Stress (finding),36,18000
2020-10-01,Stress (finding),38,19000
2020-11-01,Stress (finding),26,13000
2020-12-01,Stress (finding),35,17500
2021-01-01,Stress (finding),27,13500
2021-02-01,Stress (finding),26,13000
2021-03-01,Stress (finding),55,27500
2021-04-01,Stress (finding),27,13500
2021-05-01,Stress (finding),31,15500
2021-06-01,Stress (finding),33,16500
2021-07-01,Stress (finding),36,18000
2021-08-01,Stress (finding),34,17000
2021-09-01,Stress (finding),32,16000
2021-10-01,Stress (finding),30,15000
2021-11-01,Stress (finding),30,15000
2021-12-01,Stress (finding),26,13000
2022-01-01,Stress (finding),31,15500
2022-02-01,Stress (finding),30,15000
2022-03-01,Stress (finding),29,14500
2022-04-01,Stress (finding),56,28000
2022-05-01,Stress (finding),36,18000
2022-06-01,Stress (finding),30,15000
2022-07-01,Stress (finding),34,17000
2022-08-01,Stress (finding),39,19500
2022-09-01,Stress (finding),31,15500
2022-10-01,Stress (finding),31,15500
2022-11-01,Stress (finding),25,12500
2022-12-01,Stress (finding),32,16000
2023-01-01,Stress (finding),25,12500
2023-02-01,Stress (finding),23,11500
2023-03-01,Stress (finding),41,20500
2023-04-01,Stress (finding),45,22500
2023-05-01,Stress (finding),28,14000
2023-06-01,Stress (finding),36,18500
2023-07-01,Stress (finding),40,20000
2023-08-01,Stress (finding),37,18500
2023-09-01,Stress (finding),44,22000
2023-10-01,Stress (finding),32,16000
2023-11-01,Stress (finding),31,15500
2023-12-01,Stress (finding),27,13500
2024-01-01,Stress (finding),31,15500
2024-02-01,Stress (finding),22,11000
2024-03-01,Stress (finding),33,16500
2024-04-01,Stress (finding),55,27500
2024-05-01,Stress (finding),46,23000
2024-06-01,Stress (finding),23,11500
2024-07-01,Stress (finding),39,19500
2024-08-01,Stress (finding),31,15500
2024-09-01,Stress (finding),38,19000
2024-10-01,Stress (finding),29,14500
2024-11-01,Stress (finding),35,17500
2024-12-01,Stress (finding),31,15500
2025-01-01,Stress (finding),30,15000
2025-02-01,Stress (finding),32,16000
2025-03-01,Stress (finding),36,18000
2025-04-01,Stress (finding),47,23500
2025-05-01,Stress (finding),29,14500
2025-06-01,Stress (finding),40,20000
2025-07-01,Stress (finding),30,15000
2025-08-01,Stress (finding),34,17000
2025-09-01,Stress (finding),27,13500
2025-10-01,Stress (finding),32,16000
2025-11-01,Stress (finding),34,17000
2025-12-01,Stress (finding),34,17000
2026-01-01,Stress (finding),34,17000
1959-10-01,Unemployed (finding),1,500
1970-03-01,Unemployed (finding),1,500
1971-10-01,Unemployed (finding),1,500
1973-04-01,Unemployed (finding),1,500
1973-11-01,Unemployed (finding),1,500
1974-02-01,Unemployed (finding),1,500
1974-12-01,Unemployed (finding),1,500
1975-01-01,Unemployed (finding),1,500
1976-03-01,Unemployed (finding),1,500
1978-01-01,Unemployed (finding),1,500
1979-08-01,Unemployed (finding),1,500
1979-09-01,Unemployed (finding),1,500
1979-11-01,Unemployed (finding),1,500
1980-02-01,Unemployed (finding),1,500
1980-05-01,Unemployed (finding),1,500
1980-11-01,Unemployed (finding),1,500
1982-08-01,Unemployed (finding),3,1500
1983-11-01,Unemployed (finding),1,500
1984-12-01,Unemployed (finding),1,500
1985-01-01,Unemployed (finding),1,500
1986-02-01,Unemployed (finding),1,500
1986-03-01,Unemployed (finding),1,500
1987-12-01,Unemployed (finding),1,500
1988-05-01,Unemployed (finding),1,500
1988-06-01,Unemployed (finding),1,500
1989-07-01,Unemployed (finding),1,500
1989-12-01,Unemployed (finding),1,500
1990-03-01,Unemployed (finding),1,500
1991-01-01,Unemployed (finding),1,500
1991-12-01,Unemployed (finding),1,500
1992-01-01,Unemployed (finding),2,1000
1992-09-01,Unemployed (finding),1,500
1993-07-01,Unemployed (finding),1,500
1993-09-01,Unemployed (finding),1,500
1993-11-01,Unemployed (finding),1,500
1993-12-01,Unemployed (finding),1,500
1994-02-01,Unemployed (finding),1,500
1994-06-01,Unemployed (finding),1,500
1994-08-01,Unemployed (finding),1,500
1995-09-01,Unemployed (finding),1,500
1996-02-01,Unemployed (finding),2,1000
1996-06-01,Unemployed (finding),1,500
1996-08-01,Unemployed (finding),1,500
1996-11-01,Unemployed (finding),1,500
1997-03-01,Unemployed (finding),1,500
1997-08-01,Unemployed (finding),1,500
1997-12-01,Unemployed (finding),1,500
1998-03-01,Unemployed (finding),2,1000
1998-05-01,Unemployed (finding),1,500
1998-06-01,Unemployed (finding),1,500
1998-10-01,Unemployed (finding),1,500
1999-02-01,Unemployed (finding),1,500
1999-09-01,Unemployed (finding),1,500
1999-10-01,Unemployed (finding),1,500
1999-12-01,Unemployed (finding),1,500
2000-01-01,Unemployed (finding),1,500
2000-04-01,Unemployed (finding),1,500
2000-07-01,Unemployed (finding),1,500
2000-12-01,Unemployed (finding),1,500
2001-10-01,Unemployed (finding),1,500
2001-11-01,Unemployed (finding),1,500
2002-03-01,Unemployed (finding),1,500
2002-11-01,Unemployed (finding),2,1000
2002-12-01,Unemployed (finding),1,500
2003-02-01,Unemployed (finding),1,500
2003-06-01,Unemployed (finding),1,500
2003-11-01,Unemployed (finding),2,1000
2004-02-01,Unemployed (finding),1,500
2004-04-01,Unemployed (finding),1,500
2004-06-01,Unemployed (finding),2,1000
2004-07-01,Unemployed (finding),1,500
2004-08-01,Unemployed (finding),1,500
2004-11-01,Unemployed (finding),1,500
2005-01-01,Unemployed (finding),1,500
2005-03-01,Unemployed (finding),1,500
2005-05-01,Unemployed (finding),1,500
2005-06-01,Unemployed (finding),2,1000
2005-12-01,Unemployed (finding),1,500
2006-05-01,Unemployed (finding),1,500
2006-06-01,Unemployed (finding),1,500
2006-07-01,Unemployed (finding),1,500
2006-08-01,Unemployed (finding),1,500
2007-03-01,Unemployed (finding),3,1500
2007-07-01,Unemployed (finding),2,1000
2007-09-01,Unemployed (finding),1,500
2007-11-01,Unemployed (finding),1,500
2008-05-01,Unemployed (finding),1,500
2008-09-01,Unemployed (finding),1,500
2008-10-01,Unemployed (finding),1,500
2009-03-01,Unemployed (finding),2,1000
2009-04-01,Unemployed (finding),1,500
2010-02-01,Unemployed (finding),1,500
2010-03-01,Unemployed (finding),1,500
2010-04-01,Unemployed (finding),1,500
2010-06-01,Unemployed (finding),1,500
2010-11-01,Unemployed (finding),1,500
2011-01-01,Unemployed (finding),1,500
2011-10-01,Unemployed (finding),2,1000
2011-11-01,Unemployed (finding),2,1000
2011-12-01,Unemployed (finding),1,500
2012-01-01,Unemployed (finding),1,500
2012-03-01,Unemployed (finding),1,500
2012-04-01,Unemployed (finding),1,500
2012-05-01,Unemployed (finding),1,500
2012-06-01,Unemployed (finding),1,500
2012-07-01,Unemployed (finding),1,500
2012-12-01,Unemployed (finding),1,500
2013-01-01,Unemployed (finding),1,500
2013-02-01,Unemployed (finding),1,500
2013-04-01,Unemployed (finding),2,1000
2013-05-01,Unemployed (finding),4,2000
2013-06-01,Unemployed (finding),1,500
2013-07-01,Unemployed (finding),1,500
2013-11-01,Unemployed (finding),2,1000
2014-01-01,Unemployed (finding),1,500
2014-02-01,Unemployed (finding),4,2000
2014-03-01,Unemployed (finding),3,1500
2014-04-01,Unemployed (finding),2,1000
2014-06-01,Unemployed (finding),1,500
2014-07-01,Unemployed (finding),4,2000
2014-08-01,Unemployed (finding),3,1500
2014-09-01,Unemployed (finding),4,2000
2014-10-01,Unemployed (finding),1,500
2014-11-01,Unemployed (finding),3,1500
2014-12-01,Unemployed (finding),1,500
2015-01-01,Unemployed (finding),3,1500
2015-02-01,Unemployed (finding),8,4000
2015-03-01,Unemployed (finding),4,2000
2015-04-01,Unemployed (finding),4,2000
2015-05-01,Unemployed (finding),4,2000
2015-06-01,Unemployed (finding),3,1500
2015-07-01,Unemployed (finding),10,5000
2015-09-01,Unemployed (finding),4,2000
2015-10-01,Unemployed (finding),5,2500
2015-11-01,Unemployed (finding),4,2000
2015-12-01,Unemployed (finding),3,1500
2016-01-01,Unemployed (finding),4,2000
2016-02-01,Unemployed (finding),6,3000
2016-03-01,Unemployed (finding),6,3000
2016-04-01,Unemployed (finding),5,2500
2016-05-01,Unemployed (finding),10,5000
2016-06-01,Unemployed (finding),7,3500
2016-07-01,Unemployed (finding),6,3000
2016-08-01,Unemployed (finding),3,1500
2016-09-01,Unemployed (finding),6,3000
2016-10-01,Unemployed (finding),5,2500
2016-11-01,Unemployed (finding),7,3500
2016-12-01,Unemployed (finding),1,500
2017-01-01,Unemployed (finding),8,4000
2017-02-01,Unemployed (finding),4,2000
2017-03-01,Unemployed (finding),15,7500
2017-04-01,Unemployed (finding),7,3500
2017-05-01,Unemployed (finding),4,2000
2017-06-01,Unemployed (finding),8,4000
2017-07-01,Unemployed (finding),7,3500
2017-08-01,Unemployed (finding),4,2000
2017-09-01,Unemployed (finding),2,1000
2017-10-01,Unemployed (finding),3,1500
2017-11-01,Unemployed (finding),7,3500
2017-12-01,Unemployed (finding),4,2000
2018-01-01,Unemployed (finding),10,5000
2018-02-01,Unemployed (finding),3,1500
2018-03-01,Unemployed (finding),14,7000
2018-04-01,Unemployed (finding),3,1500
2018-05-01,Unemployed (finding),2,1000
2018-06-01,Unemployed (finding),3,1500
2018-07-01,Unemployed (finding),4,2000
2018-08-01,Unemployed (finding),8,4000
2018-09-01,Unemployed (finding),3,1500
2018-10-01,Unemployed (finding),4,2000
2018-11-01,Unemployed (finding),3,1500
2018-12-01,Unemployed (finding),2,1000
2019-01-01,Unemployed (finding),4,2000
2019-02-01,Unemployed (finding),9,4500
2019-03-01,Unemployed (finding),13,6500
2019-04-01,Unemployed (finding),5,2500
2019-05-01,Unemployed (finding),2,1000
2019-06-01,Unemployed (finding),4,2000
2019-07-01,Unemployed (finding),5,2500
2019-08-01,Unemployed (finding),8,4000
2019-09-01,Unemployed (finding),8,4000
2019-10-01,Unemployed (finding),7,3500
2019-11-01,Unemployed (finding),6,3000
2019-12-01,Unemployed (finding),2,1000
2020-01-01,Unemployed (finding),9,4500
2020-02-01,Unemployed (finding),3,1500
2020-03-01,Unemployed (finding),9,4500
2020-04-01,Unemployed (finding),3,1500
2020-05-01,Unemployed (finding),11,5500
2020-06-01,Unemployed (finding),3,1500
2020-07-01,Unemployed (finding),4,2000
2020-08-01,Unemployed (finding),8,4000
2020-09-01,Unemployed (finding),5,2500
2020-10-01,Unemployed (finding),6,3000
2020-11-01,Unemployed (finding),4,2000
2020-12-01,Unemployed (finding),2,1000
2021-01-01,Unemployed (finding),4,2000
2021-02-01,Unemployed (finding),5,2500
2021-03-01,Unemployed (finding),9,4500
2021-04-01,Unemployed (finding),7,3500
2021-05-01,Unemployed (finding),7,3500
2021-06-01,Unemployed (finding),4,2000
2021-07-01,Unemployed (finding),4,2000
2021-08-01,Unemployed (finding),9,4500
2021-09-01,Unemployed (finding),3,1500
2021-10-01,Unemployed (finding),7,3500
2021-11-01,Unemployed (finding),7,3500
2021-12-01,Unemployed (finding),4,2000
2022-01-01,Unemployed (finding),4,2000
2022-02-01,Unemployed (finding),5,2500
2022-03-01,Unemployed (finding),6,3000
2022-04-01,Unemployed (finding),10,5000
2022-05-01,Unemployed (finding),4,2000
2022-06-01,Unemployed (finding),2,1000
2022-07-01,Unemployed (finding),6,3000
2022-08-01,Unemployed (finding),8,4000
2022-09-01,Unemployed (finding),8,4000
2022-10-01,Unemployed (finding),6,3000
2022-11-01,Unemployed (finding),5,2500
2022-12-01,Unemployed (finding),5,2500
2023-01-01,Unemployed (finding),4,2000
2023-02-01,Unemployed (finding),2,1000
2023-03-01,Unemployed (finding),3,1500
2023-04-01,Unemployed (finding),10,5000
2023-05-01,Unemployed (finding),6,3000
2023-06-01,Unemployed (finding),6,3000
2023-07-01,Unemployed (finding),5,2500
2023-08-01,Unemployed (finding),4,2000
2023-09-01,Unemployed (finding),9,4500
2023-10-01,Unemployed (finding),9,4500
2023-11-01,Unemployed (finding),5,2500
2023-12-01,Unemployed (finding),4,2000
2024-01-01,Unemployed (finding),4,2000
2024-02-01,Unemployed (finding),3,1500
2024-03-01,Unemployed (finding),8,4000
2024-04-01,Unemployed (finding),12,6000
2024-05-01,Unemployed (finding),6,3000
2024-06-01,Unemployed (finding),5,2500
2024-07-01,Unemployed (finding),10,5000
2024-08-01,Unemployed (finding),6,3000
2024-09-01,Unemployed (finding),7,3500
2024-10-01,Unemployed (finding),4,2000
2024-11-01,Unemployed (finding),3,1500
2024-12-01,Unemployed (finding),5,2500
2025-01-01,Unemployed (finding),7,3500
2025-02-01,Unemployed (finding),2,1000
2025-03-01,Unemployed (finding),6,3000
2025-04-01,Unemployed (finding),15,7500
2025-05-01,Unemployed (finding),4,2000
2025-06-01,Unemployed (finding),3,1500
2025-07-01,Unemployed (finding),8,4000
2025-08-01,Unemployed (finding),2,1000
2025-09-01,Unemployed (finding),2,1000
2025-10-01,Unemployed (finding),15,7500
2025-11-01,Unemployed (finding),8,4000
2025-12-01,Unemployed (finding),6,3000
2026-01-01,Unemployed (finding),8,4000
1938-12-01,Victim of intimate partner abuse (finding),1,500
1944-12-01,Victim of intimate partner abuse (finding),1,500
1954-08-01,Victim of intimate partner abuse (finding),1,500
1961-02-01,Victim of intimate partner abuse (finding),1,500
1961-03-01,Victim of intimate partner abuse (finding),1,500
1961-05-01,Victim of intimate partner abuse (finding),1,500
1964-10-01,Victim of intimate partner abuse (finding),1,500
1964-12-01,Victim of intimate partner abuse (finding),1,500
1965-05-01,Victim of intimate partner abuse (finding),1,500
1966-08-01,Victim of intimate partner abuse (finding),1,500
1968-01-01,Victim of intimate partner abuse (finding),3,1500
1969-07-01,Victim of intimate partner abuse (finding),1,500
1970-07-01,Victim of intimate partner abuse (finding),2,1000
1970-10-01,Victim of intimate partner abuse (finding),1,500
1970-11-01,Victim of intimate partner abuse (finding),1,500
1971-07-01,Victim of intimate partner abuse (finding),1,500
1973-08-01,Victim of intimate partner abuse (finding),1,500
1974-12-01,Victim of intimate partner abuse (finding),1,500
1975-01-01,Victim of intimate partner abuse (finding),1,500
1975-02-01,Victim of intimate partner abuse (finding),1,500
1975-08-01,Victim of intimate partner abuse (finding),1,500
1976-06-01,Victim of intimate partner abuse (finding),1,500
1977-02-01,Victim of intimate partner abuse (finding),1,500
1977-07-01,Victim of intimate partner abuse (finding),1,500
1977-09-01,Victim of intimate partner abuse (finding),1,500
1978-03-01,Victim of intimate partner abuse (finding),1,500
